unique ID,year,region,site,microsite,week,day,rep,photo.rep,absent.present,animal,latin.bionomial,timeblock,night.day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4904,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4905,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4906,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4907,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4908,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4909,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4910,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4911,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4912,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4913,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4914,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4915,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4916,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4917,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4918,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4919,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4920,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4921,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4922,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4923,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4924,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4925,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4926,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4927,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4928,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4929,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4930,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4931,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4932,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4933,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4934,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4935,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4936,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4937,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4938,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4939,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4940,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4941,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4942,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4943,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4944,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4945,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4946,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4947,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4948,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4949,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4950,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4951,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4952,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4953,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4954,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4955,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4956,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4957,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4958,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4959,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4960,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4961,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4962,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4963,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4964,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4965,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4966,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4967,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4968,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4969,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4970,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4971,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4972,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4973,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4974,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4975,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4976,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4977,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4978,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4979,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4980,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4981,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4982,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4983,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4984,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4985,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4986,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4987,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4988,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4989,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4990,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4991,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4992,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4993,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4994,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4995,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4996,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4997,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4998,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,4999,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5000,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5001,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5002,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5003,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5004,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5005,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5006,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5007,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5008,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5009,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5010,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5011,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5012,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5013,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5014,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5015,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5016,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5017,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5018,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5019,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5020,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5021,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5022,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5023,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5024,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5025,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5026,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5027,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5028,0,,,night,night
CO1W4,2019,,Panoche,open,4,05/25/2019,6,5029,0,,,night,night
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5030,0,,,morning,night
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5031,0,,,morning,night
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5032,0,,,morning,night
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5033,0,,,morning,night
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5034,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5035,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5036,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5037,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5038,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5039,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5040,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5041,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5042,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5043,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5044,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5045,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5046,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5047,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5048,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5049,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5050,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5051,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5052,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5053,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5054,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5055,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5056,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5057,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5058,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5059,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5060,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5061,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5062,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5063,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5064,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5065,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5066,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5067,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5068,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5069,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5070,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5071,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5072,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5073,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5074,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5075,0,,,morning,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5076,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5077,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5078,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5079,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5080,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5081,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5082,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5083,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5084,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5085,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5086,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5087,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5088,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5089,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5090,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5091,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5092,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5093,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5094,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5095,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5096,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5097,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5098,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5099,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5100,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5101,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5102,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5103,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5104,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5105,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5106,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5107,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5108,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5109,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5110,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5111,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5112,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5113,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5114,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5115,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5116,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5117,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5118,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5119,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5120,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5121,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5122,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5123,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5124,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5125,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5126,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5127,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5128,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5129,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5130,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5131,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5132,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5133,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5134,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5135,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5136,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5137,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5138,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5139,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5140,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5141,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5142,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5143,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5144,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5145,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5146,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5147,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5148,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5149,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5150,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5151,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5152,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5153,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5154,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5155,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5156,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5157,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5158,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5159,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5160,0,,,afternoon,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5161,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5162,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5163,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5164,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5165,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5166,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5167,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5168,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5169,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5170,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5171,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5172,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5173,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5174,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5175,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5176,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5177,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5178,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5179,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5180,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5181,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5182,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5183,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5184,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5185,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5186,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5187,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5188,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5189,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5190,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5191,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5192,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5193,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5194,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5195,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5196,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5197,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5198,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5199,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5200,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5201,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5202,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5203,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5204,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5205,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5206,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5207,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5208,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5209,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5210,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5211,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5212,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5213,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5214,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5215,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5216,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5217,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5218,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5219,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5220,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5221,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5222,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5223,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5224,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5225,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5226,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5227,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5228,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5229,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5230,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5231,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5232,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5233,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5234,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5235,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5236,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5237,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5238,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5239,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5240,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5241,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5242,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5243,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5244,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5245,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5246,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5247,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5248,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5249,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5250,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5251,0,,,night,day
CO1W4,2019,,Panoche,open,4,05/26/2019,6,5252,0,,,night,day
